worker_type,spouse_type,birth_yr,claim_age,age,year,earnings,tax,pv_ben_through_t,delta_pv_ben,net_tax
max,low,1975,65,48,2023,160200,19864.8,1275320.075473642,19980.42111555906,0.04237279947390916
max,low,1975,65,49,2024,168600,20906.4,1295581.4829741388,20261.407500496833,0.04196689955992152
max,low,1975,65,50,2025,176100,21836.4,1315889.542255944,20308.059281805297,0.04197355860551523
max,low,1975,65,51,2026,183600,22766.4,1336193.383052489,20303.840796544915,0.04211562166048058
max,low,1975,65,52,2027,190800,23659.2,1356493.7783471977,20300.395294708665,0.04198894712347641
max,low,1975,65,53,2028,198900,24663.6,1376797.6319154424,20303.853568244725,0.04208929154967292
max,low,1975,65,54,2029,207000,25668,1397162.7507311215,20365.118815679336,0.04182034285359618
max,low,1975,65,55,2030,215400,26709.6,1417535.021536753,20372.2708056313,0.04175827832213438
max,low,1975,65,56,2031,223800,27751.2,1418726.1376256305,1191.116088877432,0.11918226187294112
max,low,1975,65,57,2032,232500,28830,1419445.2613935908,719.123767960351,0.12108538902128382
max,low,1975,65,58,2033,241800,29983.2,1420101.941629726,656.6802361351438,0.12133591369833598
max,low,1975,65,59,2034,251100,31136.4,1420706.9999728878,605.0583431618288,0.12153933829238364
max,low,1975,65,60,2035,261300,32401.2,1421282.8335168392,575.8335439513903,0.12165283711746522
max,low,1975,65,61,2036,271200,33628.8,1422681.6312028463,1398.7976860073395,0.11826476263321337
max,low,1975,65,62,2037,281400,34893.6,1424666.254692395,1984.623489548452,0.11580485765399796
max,low,1975,65,63,2038,291600,36158.4,1427350.2523200265,2683.9976276312955,0.11282330587174742
max,low,1975,65,64,2039,302400,37497.6,1430854.116225733,3503.8639057066757,0.10928311539310216
max,low,1980,65,21,2001,80400,9969.6,594341.8175153871,0,0.124
max,low,1980,65,22,2002,84900,10527.6,594341.8175153871,0,0.124
max,low,1980,65,23,2003,87000,10788,594341.8175153871,0,0.124
max,low,1980,65,24,2004,87900,10899.6,594341.8175153871,0,0.124
max,low,1980,65,25,2005,90000,11160,594341.8175153871,0,0.124
max,low,1980,65,26,2006,94200,11680.8,594341.8175153871,0,0.124
max,low,1980,65,27,2007,97500,12090,594341.8175153871,0,0.124
max,low,1980,65,28,2008,102000,12648,594341.8175153871,0,0.124
max,low,1980,65,29,2009,106800,13243.2,594341.8175153871,0,0.124
max,low,1980,65,30,2010,106800,13243.2,924627.1246277082,330285.30711232114,-1.2156441801455946
max,low,1980,65,31,2011,106800,13243.2,957971.043790146,33343.919162437785,-0.01448948753877123
max,low,1980,65,32,2012,110100,13652.4,991335.013292251,33363.96950210503,-0.01243564722175814
max,low,1980,65,33,2013,113700,14098.8,1025373.9166223998,34038.90333014878,-0.01334939080496581
max,low,1980,65,34,2014,117000,14508,1059182.8467434866,33808.93012108677,-0.01162284252145856
max,low,1980,65,35,2015,118500,14694,1092286.2871775816,33103.440434094984,-0.00973412175802424
max,low,1980,65,36,2016,118500,14693.999999999998,1124970.7749611745,32684.487783592893,-0.01041834970007944
max,low,1980,65,37,2017,127200,15772.799999999996,1158913.540805336,33942.76584416139,-0.00903655091665565
max,low,1980,65,38,2018,128400,15921.6,1192031.2470042177,33117.706198881846,-0.00831877153523586
max,low,1980,65,39,2019,132900,16479.6,1227291.4097249298,35260.162720712135,-0.01510298890479284
max,low,1980,65,40,2020,137700,17074.8,1250340.0919520524,23048.682227122597,0.03536389477440516
max,low,1980,65,41,2021,142800,17707.2,1272342.6278985017,22002.535946449265,0.04126657737823175
max,low,1980,65,42,2022,147000,18228,1293825.7175003844,21483.089601882733,0.04317362728940263
max,low,1980,65,43,2023,160200,19864.8,1316245.229906086,22419.512405701447,0.04342727262594895
max,low,1980,65,44,2024,168600,20906.4,1338886.2593428113,22641.029436725425,0.04336059384317145
max,low,1980,65,45,2025,176100,21836.4,1361624.585419587,22738.32607677579,0.04320665761215576
max,low,1980,65,46,2026,183600,22766.4,1384320.837315046,22696.251895458903,0.04347909704182686
max,low,1980,65,47,2027,190800,23659.2,1407081.0294577845,22760.192142738495,0.04311360989463465
max,low,1980,65,48,2028,198900,24663.6,1429799.9581476026,22718.92868981813,0.04337277833478251
max,low,1980,65,49,2029,207000,25668,1452597.1655927722,22797.207445169566,0.04307351736983981
max,low,1980,65,50,2030,215400,26709.6,1475405.071462101,22807.905869328883,0.04300283812634602
max,low,1980,65,51,2031,223800,27751.2,1498222.2585040424,22817.18704194133,0.04281368337279669
max,low,1980,65,52,2032,232500,28830,1520971.0854929246,22748.826988882152,0.0428912706070174
max,low,1980,65,53,2033,241800,29983.2,1543785.778696807,22814.69320388278,0.04257821603904259
max,low,1980,65,54,2034,251100,31136.4,1566633.4354906117,22847.656793804377,0.04226125596718164
max,low,1980,65,55,2035,261300,32401.2,1589496.169366273,22862.733875661623,0.04202034875039748
max,low,1980,65,56,2036,271200,33628.8,1590918.0326809883,1421.863314715214,0.11887155174781563
max,low,1980,65,57,2037,281400,34893.6,1591866.5200606731,948.4873796845786,0.12055458478191848
max,low,1980,65,58,2038,291600,36158.4,1592403.2018344908,536.6817738176323,0.12203401716616535
max,low,1980,65,59,2039,302400,37497.6,1592782.856984884,379.6551503932569,0.12259721992689206
max,low,1980,65,60,2040,313500,38874,1593130.8748509935,348.0178661097307,0.12270258845525714
max,low,1980,65,61,2041,324900,40287.6,1594119.2730077298,988.398156736046,0.12027743181944568
max,low,1980,65,62,2042,336900,41775.6,1596073.0668047958,1953.7937970659696,0.11657006794255148
max,low,1980,65,63,2043,349200,43300.8,1598898.607186029,2825.540381233208,0.11314621806413856
max,low,1980,65,64,2044,361800,44863.2,1602635.720079085,3737.1128930563577,0.1094933161874147
max,low,1985,65,21,2006,94200,11680.8,640826.8766643157,0,0.124
max,low,1985,65,22,2007,97500,12090,640826.8766643157,0,0.124
max,low,1985,65,23,2008,102000,12648,640826.8766643157,0,0.124
max,low,1985,65,24,2009,106800,13243.2,640826.8766643157,0,0.124
max,low,1985,65,25,2010,106800,13243.2,640826.8766643157,0,0.124
max,low,1985,65,26,2011,106800,13243.2,640826.8766643157,0,0.12400000000000004
max,low,1985,65,27,2012,110100,13652.4,640826.8766643157,0,0.124
max,low,1985,65,28,2013,113700,14098.8,640826.8766643157,0,0.124
max,low,1985,65,29,2014,117000,14508,640826.8766643157,0,0.124
max,low,1985,65,30,2015,118500,14694,997436.1488959368,356609.2722316211,-1.143340652331718
max,low,1985,65,31,2016,118500,14693.999999999998,1032702.5708189456,35266.42192300875,-0.00358802414845142
max,low,1985,65,32,2017,127200,15772.799999999996,1069338.1394834977,36635.56866455218,-0.00231598789093191
max,low,1985,65,33,2018,128400,15921.6,1105006.196874163,35668.0573906654,-0.00136384533944538
max,low,1985,65,34,2019,132900,16479.6,1140566.8731407763,35560.67626661342,5.89020831677109e-4
max,low,1985,65,35,2020,137700,17074.8,1176379.857309545,35812.984168768395,0.00284629164506985
max,low,1985,65,36,2021,142800,17707.2,1210560.7686484768,34180.91133893188,0.01093621325806652
max,low,1985,65,37,2022,147000,18228,1243936.7981565597,33376.029508082895,0.01353551882799067
max,low,1985,65,38,2023,160200,19864.8,1278767.7607751084,34830.962618548656,0.01388182229083978
max,low,1985,65,39,2024,168600,20906.4,1318584.5682582485,39816.807483140146,-7.52490339412774e-4
max,low,1985,65,40,2025,176100,21836.4,1343076.3126295998,24491.74437135132,0.047445902684644
max,low,1985,65,41,2026,183600,22766.4,1367579.191665847,24502.879036247265,0.04752785947856754
max,low,1985,65,42,2027,190800,23659.2,1392150.4641352566,24571.27246940951,0.04718273961202901
max,low,1985,65,43,2028,198900,24663.6,1416602.72504262,24452.26090736338,0.04766134490404846
max,low,1985,65,44,2029,207000,25668,1441136.9382743016,24534.213231681613,0.04738517990546201
max,low,1985,65,45,2030,215400,26709.6,1465790.4860832307,24653.547808929114,0.04698142968269579
max,low,1985,65,46,2031,223800,27751.2,1490358.8991281348,24568.41304490413,0.04709944439416757
max,low,1985,65,47,2032,232500,28830,1514941.153494329,24582.25436619413,0.04689865831538311
max,low,1985,65,48,2033,241800,29983.2,1539532.2289092932,24591.07541496423,0.04679682889480184
max,low,1985,65,49,2034,251100,31136.4,1564099.2068948646,24566.97798557137,0.04668394834665969
max,low,1985,65,50,2035,261300,32401.2,1588767.376986771,24668.17009190633,0.04618801817923154
max,low,1985,65,51,2036,271200,33628.8,1613486.4965361478,24719.11954937689,0.04556809501635336
max,low,1985,65,52,2037,281400,34893.6,1638206.6185371894,24720.12200104166,0.04500633610456286
max,low,1985,65,53,2038,291600,36158.4,1662925.1815948845,24718.56305769505,0.04434413966457876
max,low,1985,65,54,2039,302400,37497.6,1687630.795901167,24705.614306282485,0.04369777362270665
max,low,1985,65,55,2040,313500,38874,1712350.1764303537,24719.38052918669,0.04293275046888385
max,low,1985,65,56,2041,324900,40287.6,1713880.6264660694,1530.4500357157085,0.11892937460827172
max,low,1985,65,57,2042,336900,41775.6,1714965.9968051452,1085.370339075802,0.12036908817822922
max,low,1985,65,58,2043,349200,43300.8,1715524.9870720373,558.9902668921277,0.1221110717726328
max,low,1985,65,59,2044,361800,44863.2,1716036.0951328138,511.10806077648886,0.12225467505778027
max,low,1985,65,60,2045,374700,46462.8,1716430.4172718383,394.3221390247345,0.12263872372063828
max,low,1985,65,61,2046,388200,48136.8,1717555.0339518802,1124.616680041654,0.12007649256227323
max,low,1985,65,62,2047,402000,49848,1719655.538462763,2100.504510882776,0.11659082695861932
max,low,1985,65,63,2048,416100,51596.4,1722618.3393466813,2962.800883918302,0.1134288166921263
max,low,1985,65,64,2049,430800,53419.2,1726597.0043778657,3978.6650311844423,0.10964420599411646
max,low,1990,65,21,2011,106800,13243.2,688594.1818944536,0,0.124
max,low,1990,65,22,2012,110100,13652.4,688594.1818944536,0,0.124
max,low,1990,65,23,2013,113700,14098.8,688594.1818944536,0,0.124
max,low,1990,65,24,2014,117000,14508,688594.1818944536,0,0.12400000000000004
max,low,1990,65,25,2015,118500,14694,688594.1818944536,0,0.124
max,low,1990,65,26,2016,118500,14693.999999999998,688594.1818944536,0,0.124
max,low,1990,65,27,2017,127200,15772.799999999996,688594.1818944536,0,0.124
max,low,1990,65,28,2018,128400,15921.6,688594.1818944536,0,0.12399999999999996
max,low,1990,65,29,2019,132900,16479.6,688594.1818944536,0,0.124
max,low,1990,65,30,2020,137700,17074.8,1069542.3808415297,380948.1989470761,-1.0096885557453135
max,low,1990,65,31,2021,142800,17707.2,1106237.955257094,36695.574415564304,0.01722115567478821
max,low,1990,65,32,2022,147000,18228,1142085.5595928095,35847.60433571553,0.01962902016074473
max,low,1990,65,33,2023,160200,19864.8,1179532.9023783857,37447.342785576126,0.01985313974788355
max,low,1990,65,34,2024,168600,20906.4,1217278.3680090674,37745.46563068172,0.01996506201757005
max,low,1990,65,35,2025,176100,21836.4,1255206.5779620518,37928.20995298447,0.01970999094488553
max,low,1990,65,36,2026,183600,22766.4,1293166.2402214408,37959.66225938895,0.01978263051073863
max,low,1990,65,37,2027,190800,23659.2,1331077.251577394,37911.01135595329,0.01973749051410461
max,low,1990,65,38,2028,198900,24663.6,1369046.5124788585,37969.26090146438,0.01972282344613879
max,low,1990,65,39,2029,207000,25668,1412776.115284464,43729.60280560539,0.00387101154455921
max,low,1990,65,40,2030,215400,26709.6,1440056.1870427476,27280.071758283768,0.04902902276556196
max,low,1990,65,41,2031,223800,27751.2,1466413.6583437347,26357.47130098706,0.05142488179607862
max,low,1990,65,42,2032,232500,28830,1492842.7917716494,26429.133427914698,0.05107863532638929
max,low,1990,65,43,2033,241800,29983.2,1519290.934117766,26448.14234611671,0.05095602014376568
max,low,1990,65,44,2034,251100,31136.4,1545680.3539441377,26389.41982637136,0.05094004337972181
max,low,1990,65,45,2035,261300,32401.2,1572163.1154260226,26482.7614818851,0.05051402711313255
max,low,1990,65,46,2036,271200,33628.8,1598747.5690571424,26584.453631119803,0.04979739683673071
max,low,1990,65,47,2037,281400,34893.6,1625291.3222863816,26543.753229239257,0.04938337250770099
max,low,1990,65,48,2038,291600,36158.4,1651889.8900071357,26598.567720754072,0.04859773354867972
max,low,1990,65,49,2039,302400,37497.6,1678425.9437568162,26536.05374968052,0.0481247903394468
max,low,1990,65,50,2040,313500,38874,1705010.0268665988,26584.083109782543,0.04730603725528155
max,low,1990,65,51,2041,324900,40287.6,1731527.7136626833,26517.686796084512,0.04671243146175593
max,low,1990,65,52,2042,336900,41775.6,1758130.3550982063,26602.64143552305,0.04571218887863242
max,low,1990,65,53,2043,349200,43300.8,1784706.0550969222,26575.699998715892,0.04499991475410596
max,low,1990,65,54,2044,361800,44863.2,1811358.359751281,26652.304654358886,0.04393734819281484
max,low,1990,65,55,2045,374700,46462.8,1837966.5928052284,26608.233053947333,0.04319415270821769
max,low,1990,65,56,2046,388200,48136.8,1839692.6166536824,1726.0238484537697,0.11870277538398268
max,low,1990,65,57,2047,402000,49848,1840844.3044427913,1151.68778910907,0.12042634586514404
max,low,1990,65,58,2048,416100,51596.4,1841486.9397083393,642.635265548015,0.12198294690935409
max,low,1990,65,59,2049,430800,53419.2,1841893.587533729,406.6478253896348,0.12270925654350374
max,low,1990,65,60,2050,446100,55316.4,1842211.3536369868,317.7661032578908,0.122980190157394
max,low,1990,65,61,2051,461700,57250.8,1843481.1095918631,1269.7559548763093,0.11987759250041728
max,low,1990,65,62,2052,477900,59259.6,1845636.649614002,2155.540022138972,0.11692125483617372
max,low,1990,65,63,2053,495000,61380,1848846.411866904,3209.7622529019136,0.1133450463279514
max,low,1990,65,64,2054,512100,63500.4,1853101.06163622,4254.649769315962,0.1097064659347067
max,low,1995,65,21,2016,118500,14693.999999999998,763661.9515350348,0,0.124
max,low,1995,65,22,2017,127200,15772.799999999996,763661.9515350348,0,0.124
max,low,1995,65,23,2018,128400,15921.6,763661.9515350348,0,0.12399999999999996
max,low,1995,65,24,2019,132900,16479.6,763661.9515350348,0,0.124
max,low,1995,65,25,2020,137700,17074.8,763661.9515350348,0,0.124
max,low,1995,65,26,2021,142800,17707.2,763661.9515350348,0,0.124
max,low,1995,65,27,2022,147000,18228,763661.9515350348,0,0.124
max,low,1995,65,28,2023,160200,19864.8,763661.9515350348,0,0.124
max,low,1995,65,29,2024,168600,20906.4,763661.9515350348,0,0.124
max,low,1995,65,30,2025,176100,21836.4,1176557.7178035844,412895.7662685496,-0.874739957243115
max,low,1995,65,31,2026,183600,22766.4,1218671.9213930722,42114.20358948782,0.02228664106985074
max,low,1995,65,32,2027,190800,23659.2,1260725.188418829,42053.26702575688,0.02225942658078415
max,low,1995,65,33,2028,198900,24663.6,1302839.291123812,42114.10270498297,0.02225424263811556
max,low,1995,65,34,2029,207000,25668,1344979.4413912254,42140.15026741335,0.02216431145644386
max,low,1995,65,35,2030,215400,26709.6,1387188.0245537471,42208.58316252171,0.0219577386361186
max,low,1995,65,36,2031,223800,27751.2,1429407.0289283444,42219.00437459722,0.02173579801507983
max,low,1995,65,37,2032,232500,28830,1471613.0660801115,42206.037151767174,0.02155799314811443
max,low,1995,65,38,2033,241800,29983.2,1513822.082247338,42209.01616722648,0.02145225361333887
max,low,1995,65,39,2034,251100,31136.4,1560214.5792690995,46392.49702176172,0.01101287629744317
max,low,1995,65,40,2035,261300,32401.2,1593956.7935688251,33742.2142997256,0.04163429970307765
max,low,1995,65,41,2036,271200,33628.8,1623401.4800871343,29444.686518309172,0.05170138560309784
max,low,1995,65,42,2037,281400,34893.6,1652859.7361197178,29458.256032583304,0.05115295256436416
max,low,1995,65,43,2038,291600,36158.4,1682299.6347421391,29439.898622421315,0.05058342912555176
max,low,1995,65,44,2039,302400,37497.6,1711720.829541563,29421.194799423916,0.04999594653234106
max,low,1995,65,45,2040,313500,38874,1741211.006864383,29490.17732281983,0.04915746090337578
max,low,1995,65,46,2041,324900,40287.6,1770674.9851448676,29463.978280484676,0.04845651250515521
max,low,1995,65,47,2042,336900,41775.6,1800124.3513429663,29449.366198098753,0.04776103724392244
max,low,1995,65,48,2043,349200,43300.8,1829634.869920421,29510.51857745461,0.04682949799781803
max,low,1995,65,49,2044,361800,44863.2,1859114.458087364,29479.588166943053,0.04609806404866586
max,low,1995,65,50,2045,374700,46462.8,1888665.401932924,29550.943845559843,0.04505406983470434
max,low,1995,65,51,2046,388200,48136.8,1918163.763042035,29498.361109111225,0.04436002389294071
max,low,1995,65,52,2047,402000,49848,1947671.509420752,29507.74637871678,0.04345372974813537
max,low,1995,65,53,2048,416100,51596.4,1977182.9340555845,29511.424634832423,0.04251557844706358
max,low,1995,65,54,2049,430800,53419.2,2006735.140945076,29552.20688949199,0.04148307546054117
max,low,1995,65,55,2050,446100,55316.4,2036252.6758158896,29517.534870813135,0.04066578424971205
max,low,1995,65,56,2051,461700,57250.8,2038178.821402087,1926.145586197963,0.118498876335997
max,low,1995,65,57,2052,477900,59259.6,2039496.669686575,1317.8482844876123,0.12019287409615674
max,low,1995,65,58,2053,495000,61380,2040224.3477846575,727.6780980825424,0.12187504547355749
max,low,1995,65,59,2054,512100,63500.4,2040657.512653533,433.16486887517385,0.12271985056620316
max,low,1995,65,60,2055,530100,65732.4,2041047.1707103804,389.65805684775114,0.1228352445382914
max,low,1995,65,61,2056,548700,68038.8,2042407.1914738151,1360.0207634349354,0.11988787640335158
max,low,1995,65,62,2057,567900,70419.6,2044879.0562521848,2471.8647783694323,0.1164394201692295
